Index,X,Y,Z
712,0.044754,-0.624222,-0.904816
713,0.024048,-0.594757,-0.804321
714,0.031677,-0.484573,-0.763916
715,0.055115,-0.51268,-0.769043
716,0.035248,-0.556625,-0.753448
717,0.022354,-0.468842,-0.829529
718,0.058228,-0.488739,-0.775803
719,0.056793,-0.426956,-0.935837
720,0.031235,-0.338852,-0.786133
721,0.033737,-0.390228,-0.968338
722,0.064316,-0.46637,-0.925858
723,0.070984,-0.409531,-0.957138
724,0.004623,-0.403809,-0.79686
725,0.036102,-0.52803,-0.906998
726,0.046188,-0.453506,-0.877701
727,0.062424,-0.428528,-0.666031
728,0.02655,-0.530716,-0.991714
729,0.073654,-0.679153,-1.010986
730,-0.013107,-0.335846,-0.847046
731,0.063705,-0.407242,-0.867279
732,0.072372,-0.374786,-0.78891
733,0.112503,-0.387909,-0.855621
734,0.094727,-0.460434,-0.883118
735,0.076172,-0.472443,-0.907883
736,0.070679,-0.476364,-0.90535
737,0.049728,-0.379105,-0.913483
738,0.041473,-0.429779,-0.814194
739,0.050293,-0.364594,-0.809814
740,0.082016,-0.363174,-0.872726
741,0.072769,-0.404022,-0.848068
742,0.061951,-0.470139,-0.953354
743,0.04866,-0.4944,-1.056808
744,0.049332,-0.512421,-0.953781
745,0.057632,-0.483276,-0.894073
746,0.057587,-0.439743,-0.835556
747,0.018738,-0.407013,-0.854721
748,-0.007095,-0.464157,-0.828751
749,-0.066376,-0.350876,-0.842316
750,-0.042953,-0.535126,-0.876724
751,-0.033783,-0.479752,-0.942276
752,-0.02507,-0.551697,-0.832489
753,-0.006271,-0.52179,-0.83345
754,-0.008636,-0.467636,-0.84494
755,-0.026443,-0.571152,-0.94577
756,-0.041458,-0.59375,-0.941345
757,-0.082443,-0.326736,-0.747055
758,-0.059357,-0.30835,-0.773132
759,-0.071121,-0.508438,-0.933762
760,-0.097214,-0.452576,-0.880035
761,-0.106339,-0.407669,-0.893661
762,-0.078552,-0.450836,-0.939316
763,-0.077637,-0.48407,-0.996964
764,-0.081879,-0.476166,-0.928085
765,-0.062836,-0.408737,-0.779037
766,-0.059723,-0.378189,-0.820572
767,-0.056274,-0.433563,-0.799042
768,-0.0616,-0.440811,-0.87233
769,0.013351,-0.435425,-0.91008
770,0.006531,-0.490616,-1.004562
771,-0.060226,-0.281311,-1.022156
772,-0.032303,-0.41124,-1.028992
773,-0.030273,-0.298645,-0.806229
774,-0.060364,-0.373276,-1.043747
775,-0.04422,-0.547852,-1.064117
776,-0.038071,-0.444565,-1.07814
777,0.019867,-0.411301,-0.966965
778,0.041519,-0.386871,-0.87439
779,-0.017746,-0.312759,-0.953583
780,0.022858,-0.344238,-0.894211
781,0.05069,-0.348068,-0.90889
782,0.003586,-0.281342,-0.90712
783,0.002045,-0.32814,-0.848114
784,0.003922,-0.315048,-0.795853
785,0.030624,-0.358002,-0.830368
786,0.023682,-0.389282,-0.871552
787,0.044464,-0.388382,-0.867386
788,0.061752,-0.411911,-0.996735
789,0.034897,-0.335709,-0.933624
790,0.021439,-0.329544,-0.937714
791,-0.004944,-0.313828,-0.95607
792,-0.024414,-0.283447,-0.927094
793,0.003922,-0.476776,-1.072372
794,-0.031387,-0.403976,-1.076218
795,-0.039597,-0.454849,-1.107544
796,-0.04451,-0.470993,-1.071457
797,-0.065552,-0.284134,-0.702133
798,-0.034592,-0.202148,-0.859375
799,-0.027817,-0.369308,-1.031586
800,-0.069199,-0.305588,-0.908127
801,-0.109772,-0.340637,-1.044098
802,-0.103989,-0.334869,-0.970459
803,-0.172623,-0.443695,-0.998001
804,-0.199722,-0.366669,-0.842545
805,-0.155319,-0.427826,-1.050949
806,-0.136475,-0.377228,-0.795532
807,-0.073059,-0.357391,-0.891968
808,-0.103806,-0.372345,-0.796341
809,-0.077286,-0.268982,-0.975464
810,-0.096527,-0.221909,-1.02301
811,-0.033859,-0.259598,-1.069519
812,-0.100189,-0.199661,-0.917419
813,-0.128952,-0.200241,-1.019104
814,0.007401,-0.292664,-1.159744
815,-0.069656,-0.276199,-0.898834
816,-0.082932,-0.313309,-0.909378
817,-0.068817,-0.325165,-1.005997
818,-0.057861,-0.405701,-0.952255
819,-0.077621,-0.380493,-0.871429
820,-0.126648,-0.215881,-0.958405
821,-0.115005,-0.252625,-0.925095
822,-0.109238,-0.192856,-0.932327
823,-0.1091,-0.12796,-0.999359
824,-0.082703,-0.119141,-0.991058
825,-0.116379,-0.156128,-0.962845
826,-0.151047,-0.216049,-1.00592
827,-0.120529,-0.241013,-1.001892
828,-0.082916,-0.219406,-0.933517
829,-0.083176,-0.227982,-0.933884
830,-0.105453,-0.248154,-0.939102
831,-0.152756,-0.282959,-1.085342
832,-0.123093,-0.344254,-0.967056
833,-0.118912,-0.227829,-0.89209
834,-0.103958,-0.21843,-0.890518
835,-0.055344,-0.226654,-0.895386
836,-0.034073,-0.264084,-0.967072
837,-0.060211,-0.236404,-0.896103
838,-0.06424,-0.253113,-0.966156
839,-0.125671,-0.262131,-1.002426
840,-0.153076,-0.249084,-0.950516
841,-0.190628,-0.286606,-0.991226
842,-0.131958,-0.295517,-0.93483
843,-0.098877,-0.337128,-0.998474
844,-0.070908,-0.3255,-0.943115
845,-0.029495,-0.354538,-0.861755
846,-0.043915,-0.356247,-0.837891
847,-0.067276,-0.406006,-0.959808
848,-0.051437,-0.410889,-0.956177
849,-0.03392,-0.379791,-1.050781
850,-0.072357,-0.353531,-0.951294
851,-0.052444,-0.326416,-0.907974
852,-0.050781,-0.346664,-0.946243
853,-0.015274,-0.383743,-0.909729
854,-0.009796,-0.391571,-0.896194
855,0.01297,-0.362183,-0.951141
856,0.042221,-0.400955,-0.925842
857,0.043335,-0.372299,-0.935089
858,0.050446,-0.369843,-0.913162
859,0.092606,-0.397888,-0.888184
860,0.096832,-0.430176,-0.898163
861,0.081039,-0.492905,-0.867111
862,0.020676,-0.557968,-0.939774
863,-0.007095,-0.502136,-0.813309
864,0.005096,-0.560089,-0.887726
865,0.011475,-0.521606,-0.722122
866,0.008865,-0.582336,-0.815781
867,-0.016235,-0.578888,-0.85556
868,-0.00943,-0.579391,-0.797424
869,0.01796,-0.600037,-0.861771
870,0.051224,-0.579956,-0.819687
871,0.040833,-0.615143,-0.813416
872,0.027374,-0.583389,-0.74913
873,0.024506,-0.571777,-0.853912
874,0.020599,-0.597794,-0.786285
875,0.047897,-0.646576,-0.785339
876,0.0569,-0.626663,-0.826111
877,0.04837,-0.62175,-0.833282
878,0.037781,-0.617569,-0.828903
879,0.06633,-0.627655,-0.739594
880,0.093994,-0.604416,-0.741562
881,0.101974,-0.601959,-0.805893
882,0.09375,-0.642502,-0.755157
883,0.081161,-0.611847,-0.796661
884,0.053787,-0.510834,-0.8405
885,0.095657,-0.616486,-0.83075
886,0.067673,-0.628494,-0.855087
887,0.0784,-0.585495,-0.842133
888,0.056519,-0.619064,-0.908585
889,0.108261,-0.602341,-0.842209
890,0.125458,-0.587524,-0.795029
891,0.203094,-0.620926,-0.868134
892,0.240417,-0.674988,-0.843811
893,0.173233,-0.603241,-0.739014
894,0.139923,-0.607239,-0.828308
895,0.126495,-0.514236,-0.790268
896,0.131302,-0.656876,-0.921173
897,0.137238,-0.573349,-0.724014
898,0.140411,-0.463684,-0.795197
899,0.139954,-0.501083,-0.797104
900,0.088074,-0.569138,-0.857132
901,0.09407,-0.55545,-0.830444
902,0.101822,-0.515305,-0.894333
903,0.116608,-0.64447,-0.821426
904,0.054871,-0.637802,-0.882477
905,0.087509,-0.654526,-0.883133
906,0.112198,-0.587982,-0.616959
907,0.071075,-0.474716,-0.659012
908,0.112656,-0.608246,-0.720718
909,0.100967,-0.617813,-0.74762
910,0.024155,-0.440445,-0.902618
911,0.046432,-0.549332,-0.994415
912,0.109756,-0.520065,-0.792694
913,0.006989,-0.460617,-0.87851
914,0.035263,-0.459229,-0.790985
915,0.088226,-0.500992,-0.779312
916,0.107208,-0.618225,-0.768936
917,0.049561,-0.616623,-0.918671
918,0.000198,-0.598068,-0.765579
919,0.011124,-0.614594,-0.897995
920,0.117477,-0.490479,-0.86702
921,0.146347,-0.438354,-0.756042
922,0.018951,-0.553802,-0.991241
923,-0.024429,-0.382889,-0.775574
924,0.082474,-0.557755,-1.027908
925,0.086258,-0.368896,-0.895798
926,0.079697,-0.513443,-0.996704
927,0.03067,-0.496506,-0.967133
928,0.052017,-0.469482,-0.789413
929,-0.002701,-0.427216,-0.921036
930,-0.029877,-0.422089,-0.794861
931,-0.008163,-0.358841,-0.807755
932,-0.001068,-0.311707,-0.868515
933,0.019501,-0.398895,-0.978912
934,0.016037,-0.341949,-0.931961
935,0.042023,-0.40033,-1.008301
936,0.003479,-0.469543,-1.099152
937,-0.029541,-0.345871,-0.789688
938,-0.017059,-0.339539,-0.717682
939,-0.063568,-0.377289,-0.838608
940,-0.029221,-0.448593,-0.859741
941,-0.002014,-0.500305,-1.023361
942,0.014389,-0.477631,-0.991364
943,0.025528,-0.474655,-0.973083
944,0.002289,-0.452042,-0.856522
945,0.02066,-0.416016,-0.841309
946,0.039474,-0.485992,-0.873566
947,-0.00769,-0.427277,-0.781326
948,0.013245,-0.539841,-0.929977
949,0.011169,-0.471649,-0.883484
950,0.015594,-0.484955,-0.965027
951,0.0159,-0.459518,-0.782288
952,0.010635,-0.439026,-0.85936
953,0.011856,-0.453583,-0.846161
954,0.022812,-0.464981,-0.787506
955,-0.007843,-0.471207,-0.860275
956,-0.006012,-0.509964,-0.882339
957,0.015839,-0.53154,-0.89122
958,0.006577,-0.47998,-0.831085
959,-0.008102,-0.390839,-0.782318
960,-0.0009,-0.397034,-0.760361
961,0.010056,-0.431946,-0.767838
962,-0.032562,-0.417694,-0.793488
963,-0.063644,-0.4133,-0.835358
964,-0.044952,-0.485977,-0.89241
965,-0.017624,-0.505112,-0.837463
966,-0.04007,-0.503799,-0.926941
967,-0.044861,-0.436584,-0.891663
968,0.037399,-0.413025,-0.586243
969,-0.004471,-0.308365,-0.765488
970,-0.047043,-0.445206,-0.907578
971,-0.087296,-0.563904,-0.871582
972,-0.137177,-0.411194,-0.993958
973,-0.10997,-0.427216,-0.991226
974,-0.098465,-0.472519,-0.784149
975,-0.118835,-0.444107,-0.975616
976,-0.113297,-0.375366,-0.662262
977,-0.10788,-0.533112,-0.848053
978,-0.120758,-0.622742,-1.031464
979,-0.177017,-0.603516,-1.1754
980,-0.165848,-0.502136,-0.695435
981,-0.159912,-0.398682,-0.853287
982,-0.067139,-0.426483,-0.804703
983,-0.124161,-0.5439,-0.778931
984,-0.165421,-0.517731,-0.934952
985,-0.09726,-0.605942,-0.863861
986,-0.109528,-0.561646,-0.916153
987,-0.139374,-0.514786,-0.904144
988,-0.158218,-0.514389,-0.82309
989,-0.118835,-0.387085,-0.772903
990,-0.141403,-0.389206,-0.840637
991,-0.16568,-0.473083,-0.783264
992,-0.130524,-0.48938,-0.951675
993,-0.143845,-0.508499,-0.944992
994,-0.120102,-0.529297,-0.940613
995,-0.105103,-0.531525,-0.852966
996,-0.12294,-0.470734,-0.847427
997,-0.116257,-0.44516,-0.82811
998,-0.13623,-0.402252,-0.839737
999,-0.144318,-0.402222,-0.837891
1000,-0.174103,-0.389709,-0.916962
1001,-0.214798,-0.385437,-0.85759
1002,-0.106522,-0.316818,-0.823227
1003,-0.122101,-0.356277,-0.950821
1004,-0.171494,-0.48494,-0.921112
1005,-0.134964,-0.417343,-0.960022
1006,-0.136917,-0.424149,-0.924667
1007,-0.155441,-0.450668,-0.881729
1008,-0.155945,-0.442322,-0.894119
1009,-0.143066,-0.429169,-0.906281
1010,-0.116425,-0.418915,-0.894806
1011,-0.132431,-0.408234,-0.872681
1012,-0.128906,-0.379013,-0.894699
1013,-0.135132,-0.411743,-0.871719
1014,-0.129395,-0.376617,-0.912048
1015,-0.106476,-0.378159,-0.969788
1016,-0.132339,-0.454941,-0.969254
1017,-0.13974,-0.419662,-0.957123
1018,-0.140198,-0.390472,-0.925964
1019,-0.113937,-0.407425,-0.876282
1020,-0.124542,-0.417664,-0.897842
1021,-0.127945,-0.437759,-0.926514
1022,-0.116653,-0.42041,-0.887238
1023,-0.110977,-0.372833,-0.862656
1024,-0.108658,-0.39502,-0.867813
1025,-0.109085,-0.419312,-0.905045
1026,-0.102051,-0.417419,-0.938828
1027,-0.124695,-0.459732,-0.947876
1028,-0.122604,-0.461868,-0.960983
1029,-0.108719,-0.413712,-0.874725
1030,-0.107925,-0.412125,-0.929321
1031,-0.10022,-0.4077,-0.817444
1032,-0.086945,-0.386719,-0.831253
1033,-0.096878,-0.436905,-0.960785
1034,-0.109085,-0.446075,-0.979858
1035,-0.164886,-0.422134,-0.9189
1036,-0.117798,-0.431351,-0.82547
1037,-0.097733,-0.326767,-0.799728
1038,-0.093079,-0.319305,-0.835648
1039,-0.108078,-0.447571,-0.839996
1040,-0.102921,-0.418076,-0.932953
1041,-0.09166,-0.39859,-0.989426
1042,-0.08107,-0.444122,-0.873016
1043,-0.084274,-0.422913,-0.844925
1044,-0.090851,-0.379654,-0.901993
1045,-0.103088,-0.423965,-0.863434
1046,-0.112183,-0.441345,-1.007889
1047,-0.083878,-0.410385,-0.936554
1048,-0.080673,-0.413239,-0.81218
1049,-0.049072,-0.363846,-0.788834
1050,-0.076599,-0.431595,-1.031555
1051,-0.096252,-0.434418,-1.000458
1052,-0.089081,-0.362061,-0.940979
1053,-0.10997,-0.307159,-0.919785
1054,-0.093033,-0.35347,-0.846985
1055,-0.117386,-0.444336,-0.895782
1056,-0.127502,-0.469635,-0.972214
1057,-0.097931,-0.451218,-0.967667
1058,-0.11171,-0.469849,-0.923721
1059,-0.098129,-0.439026,-0.835175
1060,-0.118896,-0.419144,-0.878326
1061,-0.109222,-0.419281,-0.87796
1062,-0.096283,-0.44043,-0.877167
1063,-0.142532,-0.419617,-0.903839
1064,-0.097015,-0.418182,-0.931686
1065,-0.093124,-0.436829,-0.886261
1066,-0.071106,-0.420486,-0.895111
1067,-0.096497,-0.480942,-0.92514
1068,-0.110077,-0.442123,-0.91954
1069,-0.085846,-0.423096,-0.922409
1070,-0.085602,-0.386292,-0.870865
1071,-0.086594,-0.331772,-0.805878
1072,-0.083542,-0.317719,-0.874084
1073,-0.087173,-0.369293,-0.893738
1074,-0.094604,-0.410263,-0.991364
1075,-0.121277,-0.36647,-0.951187
1076,-0.091125,-0.359177,-0.905945
1077,-0.11113,-0.362152,-0.913559
1078,-0.10437,-0.368439,-0.894608
1079,-0.11528,-0.357117,-0.913361
1080,-0.089142,-0.370285,-0.914658
1081,-0.097778,-0.373581,-0.908691
1082,-0.100067,-0.395493,-0.938095
1083,-0.103958,-0.434677,-0.926758
1084,-0.099823,-0.40065,-0.928955
1085,-0.103622,-0.411285,-0.89888
1086,-0.098953,-0.400635,-0.888443
1087,-0.10907,-0.403549,-0.904449
1088,-0.106064,-0.386368,-0.913361
1089,-0.1241,-0.395981,-0.909378
1090,-0.101013,-0.377213,-0.897888
1091,-0.110687,-0.389709,-0.902588
1092,-0.101639,-0.382507,-0.857132
1093,-0.091263,-0.417572,-0.910431
1094,-0.204742,-0.443054,-0.868271
1095,-0.184998,-0.425598,-0.89946
1096,-0.19696,-0.432495,-0.984039
1097,-0.312973,-0.524582,-1.165756
1098,-0.322128,-0.384735,-0.97081
1099,-0.176819,-0.219025,-0.544861
1100,-0.124817,-0.228699,-0.521469
1101,-0.199722,-0.260132,-0.636627
1102,-0.25592,-0.400497,-1.217194
1103,-0.225388,-0.590698,-1.058853
1104,-0.054443,-0.409317,-1.227051
1105,-0.067154,-0.424118,-0.984848
1106,-0.078461,-0.387344,-0.753174
1107,-0.111832,-0.291061,-0.745438
1108,-0.145004,-0.390335,-0.936096
1109,-0.080048,-0.506241,-0.944656
1110,-0.069153,-0.428192,-0.917236
1111,-0.019623,-0.289566,-0.892349
1112,-0.015411,-0.284424,-0.932068
1113,-0.04892,-0.378143,-0.932556
1114,-0.034958,-0.394318,-0.983643
1115,-0.024979,-0.355972,-0.976303
1116,0.021561,-0.385422,-0.922119
1117,0.054001,-0.346329,-0.885635
1118,0.091156,-0.298859,-0.870132
1119,0.107025,-0.358139,-0.871338
1120,0.04335,-0.400284,-0.932037
1121,0.010513,-0.415619,-1.013535
1122,0.011414,-0.391907,-1.000061
1123,-0.046036,-0.429962,-1.088959
1124,-0.101898,-0.343216,-0.83194
1125,-0.091339,-0.152145,-0.610687
1126,-0.029831,-0.192902,-0.729965
1127,-0.094437,-0.361618,-0.959793
1128,-0.115631,-0.578461,-1.206696
1129,-0.160126,-0.767227,-1.358734
1130,-0.170776,-0.369232,-0.987
1131,0.00856,-0.256165,-0.446594
1132,-0.014832,-0.241394,-0.361008
1133,-0.029526,-0.370514,-0.956482
1134,-0.034149,-0.329727,-1.162262
1135,-0.15712,-0.531082,-1.224319
1136,-0.077209,-0.411758,-1.032562
1137,0.005112,-0.276566,-0.871277
1138,0.091721,-0.261383,-0.736588
1139,0.105713,-0.326462,-0.853149
1140,0.090042,-0.370621,-0.872437
1141,0.092545,-0.409592,-1.071655
1142,0.063004,-0.367523,-1.051849
1143,0.110016,-0.425156,-0.942841
1144,0.15361,-0.351746,-0.884293
1145,0.138046,-0.357758,-0.935974
1146,0.097214,-0.454193,-0.874695
1147,0.017151,-0.450058,-0.817383
1148,0.104675,-0.359909,-0.912582
1149,0.078201,-0.438675,-0.885895
1150,0.099014,-0.468063,-0.902115
1151,0.116852,-0.509567,-1.009476
1152,0.101776,-0.495636,-0.942047
1153,0.096298,-0.460037,-0.917267
1154,0.063141,-0.522446,-0.857254
1155,-0.033447,-0.391129,-0.869308
1156,0.091415,-0.413528,-0.947739
1157,0.123703,-0.471054,-0.861816
1158,0.057327,-0.386475,-0.795563
1159,0.010284,-0.337189,-0.870453
1160,0.069595,-0.432709,-0.794067
1161,0.060699,-0.420197,-0.961731
1162,-0.032104,-0.460648,-0.870148
1163,0.001587,-0.506256,-1.006912
1164,-0.004028,-0.419342,-0.959229
1165,-0.001175,-0.482117,-0.891418
1166,-0.032013,-0.46637,-0.767029
1167,-0.012131,-0.42392,-0.85675
1168,-0.010406,-0.472534,-0.711151
1169,0.006836,-0.412582,-0.907959
1170,-0.036545,-0.398209,-0.906464
1171,0.007629,-0.441223,-0.940689
1172,-0.03891,-0.426865,-0.924911
1173,-0.013657,-0.43663,-0.912872
1174,-0.039902,-0.449265,-0.88681
1175,-0.068024,-0.422226,-0.804977
1176,-0.05632,-0.417175,-0.856873
1177,-0.107605,-0.436981,-0.895218
1178,-0.122055,-0.438934,-0.933228
1179,-0.127701,-0.437515,-0.944519
1180,-0.105331,-0.434753,-0.921936
1181,-0.107773,-0.466568,-0.915878
1182,-0.060226,-0.414444,-0.871811
1183,-0.009552,-0.430832,-0.92897
1184,-0.087662,-0.451248,-0.918167
1185,-0.097733,-0.416672,-1.023575
1186,-0.036804,-0.398346,-0.958557
1187,-0.055573,-0.295212,-0.84288
1188,-0.103149,-0.264954,-0.905304
1189,-0.059921,-0.323273,-0.890808
1190,-0.036621,-0.385529,-0.952499
1191,-0.088516,-0.378891,-1.023148
1192,-0.078186,-0.340775,-0.916672
1193,-0.023544,-0.34227,-0.925446
1194,-0.054428,-0.29422,-0.88916
1195,-0.096634,-0.289825,-0.869568
1196,-0.060364,-0.307755,-0.844223
1197,-0.028168,-0.271805,-0.889221
1198,-0.061996,-0.199097,-0.917038
1199,-0.112564,-0.276016,-1.015808
1200,-0.133774,-0.308014,-1.061951
1201,-0.131805,-0.2612,-1.068253
1202,-0.127945,-0.175522,-0.820114
1203,-0.068405,-0.219376,-0.812164
1204,-0.070999,-0.218109,-0.990723
1205,-0.08577,-0.271164,-1.022476
1206,-0.101364,-0.290619,-1.061295
1207,-0.167603,-0.288773,-1.088257
1208,-0.20137,-0.280029,-0.93219
1209,-0.158447,-0.314331,-0.948181
1210,-0.136536,-0.274307,-0.881577
1211,-0.099915,-0.254761,-0.91951
1212,-0.113617,-0.292068,-0.850525
1213,-0.1306,-0.381393,-0.871918
1214,-0.108566,-0.353851,-1.039932
1215,-0.156677,-0.332489,-1.071243
1216,-0.102234,-0.317963,-0.906815
1217,-0.101944,-0.315643,-0.967606
1218,-0.070435,-0.239609,-0.926605
1219,-0.087677,-0.340454,-0.856888
1220,-0.058594,-0.184952,-0.641205
1221,-0.09317,-0.529709,-1.347839
1222,-0.093445,-0.455032,-0.782074
1223,-0.052002,-0.512283,-1.011017
1224,-0.127762,-0.403229,-1.029129
1225,-0.199966,-0.454102,-0.786957
1226,-0.158646,-0.478241,-0.828079
1227,-0.171707,-0.36644,-0.899857
1228,-0.176117,-0.412262,-0.857834
1229,-0.132523,-0.415268,-0.831009
1230,-0.156326,-0.376984,-0.875244
1231,-0.138367,-0.393402,-0.891708
1232,-0.135147,-0.404099,-0.927155
1233,-0.09848,-0.395508,-0.941788
1234,-0.093811,-0.329041,-0.863373
1235,-0.018631,-0.307831,-0.931961
1236,0.017273,-0.476593,-0.948639
1237,0.08107,-0.433502,-0.921173
1238,0.052124,-0.403473,-0.960587
1239,0.066132,-0.487656,-0.84552
1240,0.061325,-0.471176,-0.864212
1241,0.005951,-0.316574,-0.960815
1242,0.032486,-0.433792,-0.893219
1243,0.03186,-0.32547,-0.937546
1244,0.024048,-0.345688,-0.887314
1245,0.060867,-0.338043,-0.92511
1246,0.044327,-0.357712,-0.867203
1247,0.074188,-0.36145,-0.852295
1248,0.076813,-0.407852,-0.916504
1249,0.100967,-0.434555,-1.068298
1250,0.073425,-0.474945,-0.987259
1251,0.067551,-0.548172,-0.995132
1252,0.177048,-0.452774,-0.871063
1253,0.206573,-0.288269,-0.861679
1254,0.233902,-0.313049,-0.766663
1255,0.397156,-0.362869,-0.926529
1256,0.349396,-0.301178,-0.914032
1257,0.311432,-0.331772,-0.924042
1258,0.26683,-0.332428,-0.907196
1259,0.273544,-0.356262,-0.930435
1260,0.240585,-0.345657,-0.962601
1261,0.093964,-0.362228,-0.906113
1262,0.049545,-0.32634,-0.926071
1263,0.180695,-0.263947,-0.940826
1264,0.25621,-0.341125,-0.963104
1265,0.172165,-0.348434,-0.995285
1266,0.174957,-0.483017,-0.860611
1267,0.256073,-0.3909,-0.96817
1268,0.296127,-0.338028,-1.002182
1269,0.294052,-0.399811,-1.030167
1270,0.194687,-0.347015,-0.900055
1271,0.206238,-0.258301,-0.957718
1272,0.195114,-0.172852,-0.776184
1273,0.263245,-0.259644,-1.016434
1274,0.188736,-0.352539,-0.909836
1275,0.08136,-0.313507,-0.948914
1276,0.09317,-0.179794,-0.989502
1277,0.137039,-0.190674,-0.882263
1278,0.190643,-0.281036,-1.006271
1279,0.107224,-0.369568,-1.155594
1280,-0.030029,-0.262589,-1.080673
1281,-0.024429,-0.240829,-0.828064
1282,0.081711,-0.292313,-0.837738
1283,0.091537,-0.356491,-0.966415
1284,-0.002625,-0.392593,-1.032288
1285,-0.02739,-0.329453,-0.997086
1286,0.032669,-0.270004,-0.879349
1287,0.033844,-0.217453,-0.949097
1288,0.044479,-0.335236,-1.066711
1289,-0.046768,-0.305984,-0.7995
1290,-0.002472,-0.092957,-0.918213
1291,0.043655,-0.235916,-0.843018
1292,0.073975,-0.438782,-0.846436
1293,-0.052094,-0.483536,-1.114609
1294,-0.085587,-0.387909,-1.116592
1295,-0.009872,-0.409409,-0.854919
1296,0.033829,-0.234818,-0.814056
1297,0.003845,-0.311249,-1.129318
1298,0.032684,-0.336197,-0.822647
1299,0.018646,-0.446899,-0.921265
1300,0.006561,-0.217194,-0.867355
1301,0.07988,-0.364395,-0.964981
1302,0.027496,-0.346039,-1.069412
1303,0.014084,-0.268494,-0.848022
1304,0.050354,-0.245361,-1.119431
1305,0.042191,-0.236664,-0.640686
1306,0.053589,-0.249207,-0.699997
1307,0.0867,-0.348785,-1.026764
1308,0.080185,-0.421097,-0.961456
